Number of Points: 10000
-1, -1, 1
-1, -0.979798, 0.979798
-1, -0.959596, 0.959596
-1, -0.939394, 0.939394
-1, -0.919192, 0.919192
-1, -0.89899, 0.89899
-1, -0.878788, 0.878788
-1, -0.858586, 0.858586
-1, -0.838384, 0.838384
-1, -0.818182, 0.818182
-1, -0.79798, 0.79798
-1, -0.777778, 0.777778
-1, -0.757576, 0.757576
-1, -0.737374, 0.737374
-1, -0.717172, 0.717172
-1, -0.69697, 0.69697
-1, -0.676768, 0.676768
-1, -0.656566, 0.656566
-1, -0.636364, 0.636364
-1, -0.616162, 0.616162
-1, -0.59596, 0.59596
-1, -0.575758, 0.575758
-1, -0.555556, 0.555556
-1, -0.535354, 0.535354
-1, -0.515152, 0.515152
-1, -0.49495, 0.49495
-1, -0.474747, 0.474747
-1, -0.454545, 0.454545
-1, -0.434343, 0.434343
-1, -0.414141, 0.414141
-1, -0.393939, 0.393939
-1, -0.373737, 0.373737
-1, -0.353535, 0.353535
-1, -0.333333, 0.333333
-1, -0.313131, 0.313131
-1, -0.292929, 0.292929
-1, -0.272727, 0.272727
-1, -0.252525, 0.252525
-1, -0.232323, 0.232323
-1, -0.212121, 0.212121
-1, -0.191919, 0.191919
-1, -0.171717, 0.171717
-1, -0.151515, 0.151515
-1, -0.131313, 0.131313
-1, -0.111111, 0.111111
-1, -0.0909091, 0.0909091
-1, -0.0707071, 0.0707071
-1, -0.050505, 0.050505
-1, -0.030303, 0.030303
-1, -0.010101, 0.010101
-1, 0.010101, -0.010101
-1, 0.030303, -0.030303
-1, 0.050505, -0.050505
-1, 0.0707071, -0.0707071
-1, 0.0909091, -0.0909091
-1, 0.111111, -0.111111
-1, 0.131313, -0.131313
-1, 0.151515, -0.151515
-1, 0.171717, -0.171717
-1, 0.191919, -0.191919
-1, 0.212121, -0.212121
-1, 0.232323, -0.232323
-1, 0.252525, -0.252525
-1, 0.272727, -0.272727
-1, 0.292929, -0.292929
-1, 0.313131, -0.313131
-1, 0.333333, -0.333333
-1, 0.353535, -0.353535
-1, 0.373737, -0.373737
-1, 0.393939, -0.393939
-1, 0.414141, -0.414141
-1, 0.434343, -0.434343
-1, 0.454545, -0.454545
-1, 0.474747, -0.474747
-1, 0.494949, -0.494949
-1, 0.515152, -0.515152
-1, 0.535354, -0.535354
-1, 0.555556, -0.555556
-1, 0.575758, -0.575758
-1, 0.59596, -0.59596
-1, 0.616162, -0.616162
-1, 0.636364, -0.636364
-1, 0.656566, -0.656566
-1, 0.676768, -0.676768
-1, 0.69697, -0.69697
-1, 0.717172, -0.717172
-1, 0.737374, -0.737374
-1, 0.757576, -0.757576
-1, 0.777778, -0.777778
-1, 0.79798, -0.79798
-1, 0.818182, -0.818182
-1, 0.838384, -0.838384
-1, 0.858586, -0.858586
-1, 0.878788, -0.878788
-1, 0.89899, -0.89899
-1, 0.919192, -0.919192
-1, 0.939394, -0.939394
-1, 0.959596, -0.959596
-1, 0.979798, -0.979798
-1, 1, -1
-0.979798, -1, 0.979798
-0.979798, -0.979798, 0.960004
-0.979798, -0.959596, 0.94021
-0.979798, -0.939394, 0.920416
-0.979798, -0.919192, 0.900622
-0.979798, -0.89899, 0.880828
-0.979798, -0.878788, 0.861035
-0.979798, -0.858586, 0.841241
-0.979798, -0.838384, 0.821447
-0.979798, -0.818182, 0.801653
-0.979798, -0.79798, 0.781859
-0.979798, -0.777778, 0.762065
-0.979798, -0.757576, 0.742271
-0.979798, -0.737374, 0.722477
-0.979798, -0.717172, 0.702683
-0.979798, -0.69697, 0.682889
-0.979798, -0.676768, 0.663096
-0.979798, -0.656566, 0.643302
-0.979798, -0.636364, 0.623508
-0.979798, -0.616162, 0.603714
-0.979798, -0.59596, 0.58392
-0.979798, -0.575758, 0.564126
-0.979798, -0.555556, 0.544332
-0.979798, -0.535354, 0.524538
-0.979798, -0.515152, 0.504744
-0.979798, -0.49495, 0.484951
-0.979798, -0.474747, 0.465157
-0.979798, -0.454545, 0.445363
-0.979798, -0.434343, 0.425569
-0.979798, -0.414141, 0.405775
-0.979798, -0.393939, 0.385981
-0.979798, -0.373737, 0.366187
-0.979798, -0.353535, 0.346393
-0.979798, -0.333333, 0.326599
-0.979798, -0.313131, 0.306805
-0.979798, -0.292929, 0.287012
-0.979798, -0.272727, 0.267218
-0.979798, -0.252525, 0.247424
-0.979798, -0.232323, 0.22763
-0.979798, -0.212121, 0.207836
-0.979798, -0.191919, 0.188042
-0.979798, -0.171717, 0.168248
-0.979798, -0.151515, 0.148454
-0.979798, -0.131313, 0.12866
-0.979798, -0.111111, 0.108866
-0.979798, -0.0909091, 0.0890725
-0.979798, -0.0707071, 0.0692787
-0.979798, -0.050505, 0.0494847
-0.979798, -0.030303, 0.0296908
-0.979798, -0.010101, 0.00989696
-0.979798, 0.010101, -0.0098969
-0.979798, 0.030303, -0.0296908
-0.979798, 0.050505, -0.0494847
-0.979798, 0.0707071, -0.0692787
-0.979798, 0.0909091, -0.0890726
-0.979798, 0.111111, -0.108866
-0.979798, 0.131313, -0.12866
-0.979798, 0.151515, -0.148454
-0.979798, 0.171717, -0.168248
-0.979798, 0.191919, -0.188042
-0.979798, 0.212121, -0.207836
-0.979798, 0.232323, -0.22763
-0.979798, 0.252525, -0.247424
-0.979798, 0.272727, -0.267218
-0.979798, 0.292929, -0.287012
-0.979798, 0.313131, -0.306805
-0.979798, 0.333333, -0.326599
-0.979798, 0.353535, -0.346393
-0.979798, 0.373737, -0.366187
-0.979798, 0.393939, -0.385981
-0.979798, 0.414141, -0.405775
